"","CDW_CD","RPRSNTV_SEXDSTN","AGE_FACTOR","ORG_FORM_CD","N.Masked","Type1","Type2"
"1728",31014,2,"[0,30)",3,657,0,0
"1729",31014,2,"[0,30)",4,1574,0,0
"1730",31014,2,"[0,30)",5,2157,0,0
"1731",31014,2,"[30,40)",1,850,0,1
"1732",31014,2,"[30,40)",2,431,0,0
"1733",31014,2,"[30,40)",3,953,0,0
"1734",31014,2,"[30,40)",4,2439,0,0
"1735",31014,2,"[30,40)",5,3405,0,0
"1736",31014,2,"[40,50)",1,630,0,0
"1737",31014,2,"[40,50)",2,329,0,0
"1738",31014,2,"[40,50)",3,770,0,0
"1739",31014,2,"[40,50)",4,1919,0,0
"1740",31014,2,"[40,50)",5,2542,0,0
"1741",31014,2,"[50,60)",1,399,0,0
"1742",31014,2,"[50,60)",2,222,0,0
"1743",31014,2,"[50,60)",3,510,0,0
"1744",31014,2,"[50,60)",4,1225,0,0
"1745",31014,2,"[50,60)",5,1783,0,0
"1746",31014,2,"[60,83]",1,1899,0,0
"1747",31014,2,"[60,83]",2,800,0,0
"1748",31014,2,"[60,83]",3,1991,0,0
"1749",31014,2,"[60,83]",4,5022,0,0
"1750",31014,2,"[60,83]",5,6772,0,0
"1751",31023,1,"[0,30)",1,1703,0,0
"1752",31023,1,"[0,30)",2,783,0,0
"1753",31023,1,"[0,30)",3,1797,0,0
"1754",31023,1,"[0,30)",4,4439,0,0
"1755",31023,1,"[0,30)",5,6193,0,0
"1756",31023,1,"[30,40)",1,2514,0,0
"1757",31023,1,"[30,40)",2,1232,0,0
"1758",31023,1,"[30,40)",3,2851,0,0
"1759",31023,1,"[30,40)",4,7081,0,0
"1760",31023,1,"[30,40)",5,9754,0,0
"1761",31023,1,"[40,50)",1,1964,0,0
"1762",31023,1,"[40,50)",2,928,0,0
"1763",31023,1,"[40,50)",3,2168,0,0
"1764",31023,1,"[40,50)",4,5349,0,0
"1765",31023,1,"[40,50)",5,7478,0,0
"1766",31023,1,"[50,60)",1,1342,0,0
"1767",31023,1,"[50,60)",2,607,0,0
"1768",31023,1,"[50,60)",3,1478,0,0
"1769",31023,1,"[50,60)",4,3632,0,0
"1770",31023,1,"[50,60)",5,4956,0,0
"1771",31023,1,"[60,83]",1,5211,0,0
"1772",31023,1,"[60,83]",2,2459,0,0
"1773",31023,1,"[60,83]",3,5772,0,0
"1774",31023,1,"[60,83]",4,14386,0,0
"1775",31023,1,"[60,83]",5,19556,0,0
"1776",31023,2,"[0,30)",1,574,0,0
"1777",31023,2,"[0,30)",2,277,0,0
"1778",31023,2,"[0,30)",3,632,0,0
"1779",31023,2,"[0,30)",4,1554,0,0
"1780",31023,2,"[0,30)",5,2143,0,0
"1781",31023,2,"[30,40)",1,870,0,0
"1782",31023,2,"[30,40)",2,371,0,0
"1783",31023,2,"[30,40)",3,959,0,0
"1784",31023,2,"[30,40)",4,2451,0,0
"1785",31023,2,"[30,40)",5,3400,0,0
"1786",31023,2,"[40,50)",1,671,0,0
"1787",31023,2,"[40,50)",2,339,0,0
"1788",31023,2,"[40,50)",3,836,0,0
"1789",31023,2,"[40,50)",4,1919,0,0
"1790",31023,2,"[40,50)",5,2600,0,0
"1791",31023,2,"[50,60)",1,484,0,0
"1792",31023,2,"[50,60)",2,223,0,0
"1793",31023,2,"[50,60)",3,489,0,0
"1794",31023,2,"[50,60)",4,1246,0,0
"1795",31023,2,"[50,60)",5,1707,0,0
"1796",31023,2,"[60,83]",1,1761,0,0
"1797",31023,2,"[60,83]",2,838,0,0
"1798",31023,2,"[60,83]",3,1909,0,0
"1799",31023,2,"[60,83]",4,5069,0,0
"1800",31023,2,"[60,83]",5,6928,0,0
"1801",31030,1,"[0,30)",1,1703,0,0
"1802",31030,1,"[0,30)",2,754,0,0
"1803",31030,1,"[0,30)",3,1837,0,0
"1804",31030,1,"[0,30)",4,4570,0,0
"1805",31030,1,"[0,30)",5,6217,0,0
"1806",31030,1,"[30,40)",1,2511,0,0
"1807",31030,1,"[30,40)",2,1194,0,0
"1808",31030,1,"[30,40)",3,2830,0,0
"1809",31030,1,"[30,40)",4,7137,0,0
"1810",31030,1,"[30,40)",5,9921,0,0
"1811",31030,1,"[40,50)",1,2003,0,0
"1812",31030,1,"[40,50)",2,867,0,0
"1813",31030,1,"[40,50)",3,2273,0,0
"1814",31030,1,"[40,50)",4,5458,0,0
"1815",31030,1,"[40,50)",5,7382,0,0
"1816",31030,1,"[50,60)",1,1273,0,0
"1817",31030,1,"[50,60)",2,624,0,0
"1818",31030,1,"[50,60)",3,1533,0,0
"1819",31030,1,"[50,60)",4,3435,0,0
"1820",31030,1,"[50,60)",5,4942,0,0
"1821",31030,1,"[60,83]",1,5235,0,0
"1822",31030,1,"[60,83]",2,2485,0,0
"1823",31030,1,"[60,83]",3,5734,0,0
"1824",31030,1,"[60,83]",4,14318,0,0
"1825",31030,1,"[60,83]",5,19412,0,0
"1826",31030,2,"[0,30)",1,532,0,0
"1827",31030,2,"[0,30)",2,287,0,0
"1828",31030,2,"[0,30)",3,683,0,0
"1829",31030,2,"[0,30)",4,1597,0,0
"1830",31030,2,"[0,30)",5,2204,0,0
"1831",31030,2,"[30,40)",1,869,0,0
"1832",31030,2,"[30,40)",2,389,0,0
"1833",31030,2,"[30,40)",3,985,0,0
"1834",31030,2,"[30,40)",4,2387,0,0
"1835",31030,2,"[30,40)",5,3280,0,0
"1836",31030,2,"[40,50)",1,667,0,0
"1837",31030,2,"[40,50)",2,316,0,0
"1838",31030,2,"[40,50)",3,758,0,0
"1839",31030,2,"[40,50)",4,1940,0,0
"1840",31030,2,"[40,50)",5,2593,0,0
"1841",31030,2,"[50,60)",1,470,0,0
"1842",31030,2,"[50,60)",2,193,0,0
"1843",31030,2,"[50,60)",3,494,0,0
"1844",31030,2,"[50,60)",4,1248,0,0
"1845",31030,2,"[50,60)",5,1752,0,1
"1846",31030,2,"[60,83]",1,1806,0,1
"1847",31030,2,"[60,83]",2,826,0,0
"1848",31030,2,"[60,83]",3,2011,0,0
"1849",31030,2,"[60,83]",4,5003,0,0
"1850",31030,2,"[60,83]",5,6764,0,0
"1851",31050,1,"[0,30)",1,1678,0,0
"1852",31050,1,"[0,30)",2,806,0,0
"1853",31050,1,"[0,30)",3,1798,0,0
"1854",31050,1,"[0,30)",4,4468,0,0
"1855",31050,1,"[0,30)",5,5971,0,0
"1856",31050,1,"[30,40)",1,2553,0,0
"1857",31050,1,"[30,40)",2,1187,0,0
"1858",31050,1,"[30,40)",3,2794,0,0
"1859",31050,1,"[30,40)",4,7002,0,0
"1860",31050,1,"[30,40)",5,9667,0,0
"1861",31050,1,"[40,50)",1,1889,0,0
"1862",31050,1,"[40,50)",2,917,0,1
"1863",31050,1,"[40,50)",3,2168,0,0
"1864",31050,1,"[40,50)",4,5431,0,0
"1865",31050,1,"[40,50)",5,7601,0,0
"1866",31050,1,"[50,60)",1,1275,0,0
"1867",31050,1,"[50,60)",2,622,0,0
"1868",31050,1,"[50,60)",3,1501,0,0
"1869",31050,1,"[50,60)",4,3606,0,0
"1870",31050,1,"[50,60)",5,5001,0,0
"1871",31050,1,"[60,83]",1,5164,0,0
"1872",31050,1,"[60,83]",2,2474,0,0
"1873",31050,1,"[60,83]",3,5792,0,0
"1874",31050,1,"[60,83]",4,14257,0,0
"1875",31050,1,"[60,83]",5,19533,0,0
"1876",31050,2,"[0,30)",1,584,0,0
"1877",31050,2,"[0,30)",2,285,0,0
"1878",31050,2,"[0,30)",3,639,0,0
"1879",31050,2,"[0,30)",4,1589,0,0
"1880",31050,2,"[0,30)",5,2140,0,0
"1881",31050,2,"[30,40)",1,886,0,0
"1882",31050,2,"[30,40)",2,407,0,0
"1883",31050,2,"[30,40)",3,1006,0,0
"1884",31050,2,"[30,40)",4,2493,0,0
"1885",31050,2,"[30,40)",5,3414,0,0
"1886",31050,2,"[40,50)",1,673,0,0
"1887",31050,2,"[40,50)",2,335,0,0
"1888",31050,2,"[40,50)",3,750,0,0
"1889",31050,2,"[40,50)",4,1814,0,0
"1890",31050,2,"[40,50)",5,2627,0,0
"1891",31050,2,"[50,60)",1,447,0,0
"1892",31050,2,"[50,60)",2,216,0,0
"1893",31050,2,"[50,60)",3,498,0,0
"1894",31050,2,"[50,60)",4,1233,0,0
"1895",31050,2,"[50,60)",5,1715,0,0
"1896",31050,2,"[60,83]",1,1854,0,0
"1897",31050,2,"[60,83]",2,847,0,0
"1898",31050,2,"[60,83]",3,2007,0,0
"1899",31050,2,"[60,83]",4,5007,0,0
"1900",31050,2,"[60,83]",5,7013,0,0
"1901",31070,1,"[0,30)",1,3179,0,0
"1902",31070,1,"[0,30)",2,1574,0,0
"1903",31070,1,"[0,30)",3,3702,0,0
"1904",31070,1,"[0,30)",4,8997,0,0
"1905",31070,1,"[0,30)",5,12413,0,0
"1906",31070,1,"[30,40)",1,5168,0,0
"1907",31070,1,"[30,40)",2,2325,0,0
"1908",31070,1,"[30,40)",3,5553,0,0
"1909",31070,1,"[30,40)",4,14153,0,0
"1910",31070,1,"[30,40)",5,19422,0,0
"1911",31070,1,"[40,50)",1,3955,0,0
"1912",31070,1,"[40,50)",2,1889,0,0
"1913",31070,1,"[40,50)",3,4359,0,1
"1914",31070,1,"[40,50)",4,10811,0,0
"1915",31070,1,"[40,50)",5,14709,0,0
"1916",31070,1,"[50,60)",1,2695,0,0
"1917",31070,1,"[50,60)",2,1309,0,0
"1918",31070,1,"[50,60)",3,2906,0,0
"1919",31070,1,"[50,60)",4,7135,0,0
"1920",31070,1,"[50,60)",5,9976,0,0
"1921",31070,1,"[60,83]",1,10236,0,0
"1922",31070,1,"[60,83]",2,5050,0,0
"1923",31070,1,"[60,83]",3,11265,0,0
"1924",31070,1,"[60,83]",4,29074,0,0
"1925",31070,1,"[60,83]",5,39627,0,0
"1926",31070,2,"[0,30)",1,1082,0,0
"1927",31070,2,"[0,30)",2,542,0,0
"1928",31070,2,"[0,30)",3,1322,0,0
"1929",31070,2,"[0,30)",4,3098,0,0
"1930",31070,2,"[0,30)",5,4332,0,0
"1931",31070,2,"[30,40)",1,1763,0,0
"1932",31070,2,"[30,40)",2,866,0,0
"1933",31070,2,"[30,40)",3,1946,0,0
"1934",31070,2,"[30,40)",4,4868,0,0
"1935",31070,2,"[30,40)",5,6727,0,0
"1936",31070,2,"[40,50)",1,1395,0,0
"1937",31070,2,"[40,50)",2,631,0,0
"1938",31070,2,"[40,50)",3,1495,0,0
"1939",31070,2,"[40,50)",4,3701,0,1
"1940",31070,2,"[40,50)",5,5169,0,0
"1941",31070,2,"[50,60)",1,859,0,0
"1942",31070,2,"[50,60)",2,454,0,0
"1943",31070,2,"[50,60)",3,1003,0,0
"1944",31070,2,"[50,60)",4,2472,0,0
"1945",31070,2,"[50,60)",5,3482,0,0
"1946",31070,2,"[60,83]",1,3525,0,0
"1947",31070,2,"[60,83]",2,1649,0,0
"1948",31070,2,"[60,83]",3,3927,0,0
"1949",31070,2,"[60,83]",4,9831,0,0
"1950",31070,2,"[60,83]",5,13687,0,0
"1951",31091,1,"[0,30)",1,3314,0,0
"1952",31091,1,"[0,30)",2,1512,0,0
"1953",31091,1,"[0,30)",3,3561,0,0
"1954",31091,1,"[0,30)",4,8938,0,0
"1955",31091,1,"[0,30)",5,12403,0,0
"1956",31091,1,"[30,40)",1,5188,0,0
"1957",31091,1,"[30,40)",2,2429,0,0
"1958",31091,1,"[30,40)",3,5724,0,0
"1959",31091,1,"[30,40)",4,14212,0,0
"1960",31091,1,"[30,40)",5,19606,0,0
"1961",31091,1,"[40,50)",1,3807,0,0
"1962",31091,1,"[40,50)",2,1822,0,0
"1963",31091,1,"[40,50)",3,4358,0,0
"1964",31091,1,"[40,50)",4,10945,0,0
"1965",31091,1,"[40,50)",5,14889,0,0
"1966",31091,1,"[50,60)",1,2677,0,0
"1967",31091,1,"[50,60)",2,1262,0,0
"1968",31091,1,"[50,60)",3,3036,0,0
"1969",31091,1,"[50,60)",4,7264,0,0
"1970",31091,1,"[50,60)",5,9955,0,0
"1971",31091,1,"[60,83]",1,10340,0,0
"1972",31091,1,"[60,83]",2,4810,0,0
"1973",31091,1,"[60,83]",3,11528,0,0
"1974",31091,1,"[60,83]",4,28242,0,0
"1975",31091,1,"[60,83]",5,39102,0,0
"1976",31091,2,"[0,30)",1,1111,0,0
"1977",31091,2,"[0,30)",2,511,0,0
"1978",31091,2,"[0,30)",3,1313,0,0
"1979",31091,2,"[0,30)",4,3133,0,0
"1980",31091,2,"[0,30)",5,4282,0,0
"1981",31091,2,"[30,40)",1,1664,0,0
"1982",31091,2,"[30,40)",2,850,0,0
"1983",31091,2,"[30,40)",3,1996,0,0
"1984",31091,2,"[30,40)",4,4967,0,0
"1985",31091,2,"[30,40)",5,6671,0,0
"1986",31091,2,"[40,50)",1,1341,0,0
"1987",31091,2,"[40,50)",2,672,0,0
"1988",31091,2,"[40,50)",3,1574,0,0
"1989",31091,2,"[40,50)",4,3766,0,0
"1990",31091,2,"[40,50)",5,5161,0,0
"1991",31091,2,"[50,60)",1,883,0,0
"1992",31091,2,"[50,60)",2,478,0,0
"1993",31091,2,"[50,60)",3,1009,0,0
"1994",31091,2,"[50,60)",4,2584,0,0
"1995",31091,2,"[50,60)",5,3408,0,0
"1996",31091,2,"[60,83]",1,3647,0,1
"1997",31091,2,"[60,83]",2,1754,0,0
"1998",31091,2,"[60,83]",3,3989,0,0
"1999",31091,2,"[60,83]",4,9889,0,0
"2000",31091,2,"[60,83]",5,13710,0,0
"2001",31092,1,"[0,30)",1,3273,0,0
"2002",31092,1,"[0,30)",2,1507,0,0
"2003",31092,1,"[0,30)",3,3666,0,0
"2004",31092,1,"[0,30)",4,9035,0,0
"2005",31092,1,"[0,30)",5,12564,0,0
"2006",31092,1,"[30,40)",1,5150,0,0
"2007",31092,1,"[30,40)",2,2431,0,0
"2008",31092,1,"[30,40)",3,5623,0,0
"2009",31092,1,"[30,40)",4,14182,0,0
"2010",31092,1,"[30,40)",5,19362,0,0
"2011",31092,1,"[40,50)",1,3854,0,0
"2012",31092,1,"[40,50)",2,1768,0,0
"2013",31092,1,"[40,50)",3,4544,0,0
"2014",31092,1,"[40,50)",4,10919,0,0
"2015",31092,1,"[40,50)",5,15130,0,0
"2016",31092,1,"[50,60)",1,2628,0,1
"2017",31092,1,"[50,60)",2,1246,0,0
"2018",31092,1,"[50,60)",3,2938,0,0
"2019",31092,1,"[50,60)",4,7211,0,0
"2020",31092,1,"[50,60)",5,9824,0,0
"2021",31092,1,"[60,83]",1,10300,0,0
"2022",31092,1,"[60,83]",2,5041,0,0
"2023",31092,1,"[60,83]",3,11508,0,0
"2024",31092,1,"[60,83]",4,28701,0,0
"2025",31092,1,"[60,83]",5,39210,0,0
"2026",31092,2,"[0,30)",1,1160,0,0
"2027",31092,2,"[0,30)",2,551,0,0
"2028",31092,2,"[0,30)",3,1289,0,0
"2029",31092,2,"[0,30)",4,3110,0,0
"2030",31092,2,"[0,30)",5,4290,0,0
"2031",31092,2,"[30,40)",1,1823,0,0
"2032",31092,2,"[30,40)",2,802,0,0
"2033",31092,2,"[30,40)",3,1961,0,0
"2034",31092,2,"[30,40)",4,4783,0,1
"2035",31092,2,"[30,40)",5,6800,0,0
"2036",31092,2,"[40,50)",1,1354,0,0
"2037",31092,2,"[40,50)",2,647,0,0
"2038",31092,2,"[40,50)",3,1553,0,0
"2039",31092,2,"[40,50)",4,3698,0,0
"2040",31092,2,"[40,50)",5,5056,0,0
"2041",31092,2,"[50,60)",1,876,0,0
"2042",31092,2,"[50,60)",2,432,0,0
"2043",31092,2,"[50,60)",3,975,0,0
"2044",31092,2,"[50,60)",4,2485,0,0
"2045",31092,2,"[50,60)",5,3439,0,0
"2046",31092,2,"[60,83]",1,3540,0,0
"2047",31092,2,"[60,83]",2,1717,0,0
"2048",31092,2,"[60,83]",3,3987,0,0
"2049",31092,2,"[60,83]",4,10046,0,0
"2050",31092,2,"[60,83]",5,13558,0,0
"2051",31101,1,"[0,30)",1,1647,0,0
"2052",31101,1,"[0,30)",2,796,0,0
"2053",31101,1,"[0,30)",3,1803,0,0
"2054",31101,1,"[0,30)",4,4493,0,0
"2055",31101,1,"[0,30)",5,6106,0,0
"2056",31101,1,"[30,40)",1,2600,0,0
"2057",31101,1,"[30,40)",2,1188,0,0
"2058",31101,1,"[30,40)",3,2870,0,0
"2059",31101,1,"[30,40)",4,7058,0,0
"2060",31101,1,"[30,40)",5,9744,0,0
"2061",31101,1,"[40,50)",1,1901,0,0
"2062",31101,1,"[40,50)",2,878,0,0
"2063",31101,1,"[40,50)",3,2164,0,0
"2064",31101,1,"[40,50)",4,5496,0,0
"2065",31101,1,"[40,50)",5,7480,0,0
"2066",31101,1,"[50,60)",1,1338,0,0
"2067",31101,1,"[50,60)",2,633,0,0
"2068",31101,1,"[50,60)",3,1430,0,1
"2069",31101,1,"[50,60)",4,3574,0,0
"2070",31101,1,"[50,60)",5,4936,0,0
"2071",31101,1,"[60,83]",1,5242,0,0
"2072",31101,1,"[60,83]",2,2369,0,0
"2073",31101,1,"[60,83]",3,5763,0,0
"2074",31101,1,"[60,83]",4,14092,0,0
"2075",31101,1,"[60,83]",5,19844,0,0
"2076",31101,2,"[0,30)",1,612,0,0
"2077",31101,2,"[0,30)",2,237,0,0
"2078",31101,2,"[0,30)",3,644,0,0
"2079",31101,2,"[0,30)",4,1609,0,0
"2080",31101,2,"[0,30)",5,2127,0,0
"2081",31101,2,"[30,40)",1,821,0,0
"2082",31101,2,"[30,40)",2,416,0,0
"2083",31101,2,"[30,40)",3,1003,0,0
"2084",31101,2,"[30,40)",4,2459,0,0
"2085",31101,2,"[30,40)",5,3398,0,0
"2086",31101,2,"[40,50)",1,690,0,0
"2087",31101,2,"[40,50)",2,324,0,0
"2088",31101,2,"[40,50)",3,737,0,0
"2089",31101,2,"[40,50)",4,1940,0,0
"2090",31101,2,"[40,50)",5,2591,0,0
"2091",31101,2,"[50,60)",1,450,0,0
"2092",31101,2,"[50,60)",2,227,0,0
"2093",31101,2,"[50,60)",3,551,0,0
"2094",31101,2,"[50,60)",4,1236,0,1
"2095",31101,2,"[50,60)",5,1731,0,0
"2096",31101,2,"[60,83]",1,1885,0,0
"2097",31101,2,"[60,83]",2,818,0,0
"2098",31101,2,"[60,83]",3,2033,0,0
"2099",31101,2,"[60,83]",4,4894,0,0
"2100",31101,2,"[60,83]",5,6824,0,0
"2101",31104,1,"[0,30)",1,4936,0,0
"2102",31104,1,"[0,30)",2,2336,0,0
"2103",31104,1,"[0,30)",3,5567,0,0
"2104",31104,1,"[0,30)",4,13533,0,0
"2105",31104,1,"[0,30)",5,18652,0,0
"2106",31104,1,"[30,40)",1,7639,0,0
"2107",31104,1,"[30,40)",2,3612,0,0
"2108",31104,1,"[30,40)",3,8502,0,1
"2109",31104,1,"[30,40)",4,21215,0,0
"2110",31104,1,"[30,40)",5,29035,0,0
"2111",31104,1,"[40,50)",1,5971,0,0
"2112",31104,1,"[40,50)",2,2819,0,0
"2113",31104,1,"[40,50)",3,6565,0,0
"2114",31104,1,"[40,50)",4,16384,0,0
"2115",31104,1,"[40,50)",5,22461,0,0
"2116",31104,1,"[50,60)",1,3991,0,0
"2117",31104,1,"[50,60)",2,1877,0,0
"2118",31104,1,"[50,60)",3,4221,0,0
"2119",31104,1,"[50,60)",4,10766,0,0
"2120",31104,1,"[50,60)",5,14787,0,0
"2121",31104,1,"[60,83]",1,15488,0,0
"2122",31104,1,"[60,83]",2,7468,0,1
"2123",31104,1,"[60,83]",3,17384,0,0
"2124",31104,1,"[60,83]",4,43071,0,0
"2125",31104,1,"[60,83]",5,59183,0,0
"2126",31104,2,"[0,30)",1,1730,0,0
"2127",31104,2,"[0,30)",2,808,0,0
"2128",31104,2,"[0,30)",3,1856,0,0
"2129",31104,2,"[0,30)",4,4790,0,0
"2130",31104,2,"[0,30)",5,6417,0,1
"2131",31104,2,"[30,40)",1,2646,0,0
"2132",31104,2,"[30,40)",2,1263,0,0
"2133",31104,2,"[30,40)",3,2960,0,0
"2134",31104,2,"[30,40)",4,7337,0,0
"2135",31104,2,"[30,40)",5,9984,0,0
"2136",31104,2,"[40,50)",1,1978,0,0
"2137",31104,2,"[40,50)",2,1012,0,0
"2138",31104,2,"[40,50)",3,2221,0,0
"2139",31104,2,"[40,50)",4,5616,0,0
"2140",31104,2,"[40,50)",5,7740,0,0
"2141",31104,2,"[50,60)",1,1383,0,0
"2142",31104,2,"[50,60)",2,664,0,0
"2143",31104,2,"[50,60)",3,1505,0,0
"2144",31104,2,"[50,60)",4,3777,0,0
"2145",31104,2,"[50,60)",5,5261,0,1
"2146",31104,2,"[60,83]",1,5362,0,0
"2147",31104,2,"[60,83]",2,2580,0,0
"2148",31104,2,"[60,83]",3,5990,0,0
"2149",31104,2,"[60,83]",4,14760,0,0
"2150",31104,2,"[60,83]",5,20361,0,0
"2151",31130,1,"[0,30)",1,1617,0,0
"2152",31130,1,"[0,30)",2,776,0,0
"2153",31130,1,"[0,30)",3,1808,0,0
"2154",31130,1,"[0,30)",4,4561,0,0
"2155",31130,1,"[0,30)",5,6340,0,0
"2156",31130,1,"[30,40)",1,2556,0,0
"2157",31130,1,"[30,40)",2,1247,0,1
"2158",31130,1,"[30,40)",3,2862,0,0
"2159",31130,1,"[30,40)",4,6844,0,0
"2160",31130,1,"[30,40)",5,9709,0,0
"2161",31130,1,"[40,50)",1,2043,0,0
"2162",31130,1,"[40,50)",2,890,0,1
"2163",31130,1,"[40,50)",3,2254,0,0
"2164",31130,1,"[40,50)",4,5356,0,0
"2165",31130,1,"[40,50)",5,7574,0,0
"2166",31130,1,"[50,60)",1,1301,0,0
"2167",31130,1,"[50,60)",2,629,0,0
"2168",31130,1,"[50,60)",3,1402,0,0
"2169",31130,1,"[50,60)",4,3547,0,0
"2170",31130,1,"[50,60)",5,4952,0,0
"2171",31130,1,"[60,83]",1,5173,0,0
"2172",31130,1,"[60,83]",2,2509,0,0
"2173",31130,1,"[60,83]",3,5852,0,0
"2174",31130,1,"[60,83]",4,14449,0,0
"2175",31130,1,"[60,83]",5,19605,0,0
"2176",31130,2,"[0,30)",1,550,0,0
"2177",31130,2,"[0,30)",2,268,0,0
"2178",31130,2,"[0,30)",3,650,0,0
"2179",31130,2,"[0,30)",4,1484,0,0
"2180",31130,2,"[0,30)",5,2034,1,0
"2181",31130,2,"[30,40)",1,906,0,0
"2182",31130,2,"[30,40)",2,423,0,0
"2183",31130,2,"[30,40)",3,1015,0,0
"2184",31130,2,"[30,40)",4,2495,0,0
"2185",31130,2,"[30,40)",5,3407,0,0
"2186",31130,2,"[40,50)",1,658,0,0
"2187",31130,2,"[40,50)",2,317,0,0
"2188",31130,2,"[40,50)",3,701,0,0
"2189",31130,2,"[40,50)",4,1921,0,0
"2190",31130,2,"[40,50)",5,2533,0,0
"2191",31130,2,"[50,60)",1,471,0,0
"2192",31130,2,"[50,60)",2,229,0,0
"2193",31130,2,"[50,60)",3,492,0,0
"2194",31130,2,"[50,60)",4,1257,0,1
"2195",31130,2,"[50,60)",5,1747,0,0
"2196",31130,2,"[60,83]",1,1843,0,0
"2197",31130,2,"[60,83]",2,837,0,0
"2198",31130,2,"[60,83]",3,2019,0,1
"2199",31130,2,"[60,83]",4,4955,0,0
"2200",31130,2,"[60,83]",5,6907,0,0
"2201",31160,1,"[0,30)",1,3182,0,0
"2202",31160,1,"[0,30)",2,1579,0,0
"2203",31160,1,"[0,30)",3,3695,0,0
"2204",31160,1,"[0,30)",4,8957,0,0
"2205",31160,1,"[0,30)",5,12516,0,0
"2206",31160,1,"[30,40)",1,5271,0,1
"2207",31160,1,"[30,40)",2,2426,0,0
"2208",31160,1,"[30,40)",3,5700,0,0
"2209",31160,1,"[30,40)",4,14081,0,0
"2210",31160,1,"[30,40)",5,19518,0,0
"2211",31160,1,"[40,50)",1,3962,0,0
"2212",31160,1,"[40,50)",2,1847,0,0
"2213",31160,1,"[40,50)",3,4310,0,1
"2214",31160,1,"[40,50)",4,10841,0,0
"2215",31160,1,"[40,50)",5,14886,0,0
"2216",31160,1,"[50,60)",1,2563,0,0
"2217",31160,1,"[50,60)",2,1230,0,0
"2218",31160,1,"[50,60)",3,2893,0,0
"2219",31160,1,"[50,60)",4,7176,0,0
"2220",31160,1,"[50,60)",5,10074,0,0
"2221",31160,1,"[60,83]",1,10445,0,0
"2222",31160,1,"[60,83]",2,4993,0,0
"2223",31160,1,"[60,83]",3,11410,0,0
"2224",31160,1,"[60,83]",4,28585,0,0
"2225",31160,1,"[60,83]",5,39199,0,0
"2226",31160,2,"[0,30)",1,1116,0,0
"2227",31160,2,"[0,30)",2,515,0,0
"2228",31160,2,"[0,30)",3,1232,0,0
"2229",31160,2,"[0,30)",4,3093,0,0
"2230",31160,2,"[0,30)",5,4361,0,1
"2231",31160,2,"[30,40)",1,1744,0,0
"2232",31160,2,"[30,40)",2,850,0,0
"2233",31160,2,"[30,40)",3,1934,0,0
"2234",31160,2,"[30,40)",4,4758,0,0
"2235",31160,2,"[30,40)",5,6810,0,0
"2236",31160,2,"[40,50)",1,1306,0,0
"2237",31160,2,"[40,50)",2,689,0,0
"2238",31160,2,"[40,50)",3,1545,0,0
"2239",31160,2,"[40,50)",4,3743,0,0
"2240",31160,2,"[40,50)",5,5233,0,0
"2241",31160,2,"[50,60)",1,902,0,0
"2242",31160,2,"[50,60)",2,391,0,0
"2243",31160,2,"[50,60)",3,1006,0,0
"2244",31160,2,"[50,60)",4,2599,0,0
"2245",31160,2,"[50,60)",5,3424,0,0
"2246",31160,2,"[60,83]",1,3591,0,0
"2247",31160,2,"[60,83]",2,1650,0,0
"2248",31160,2,"[60,83]",3,4029,0,1
"2249",31160,2,"[60,83]",4,10115,0,0
"2250",31160,2,"[60,83]",5,13596,0,0
"2251",31191,1,"[0,30)",1,1634,0,0
"2252",31191,1,"[0,30)",2,751,0,0
"2253",31191,1,"[0,30)",3,1850,0,0
"2254",31191,1,"[0,30)",4,4479,0,0
"2255",31191,1,"[0,30)",5,6215,0,0
"2256",31191,1,"[30,40)",1,2564,0,0
"2257",31191,1,"[30,40)",2,1167,0,1
"2258",31191,1,"[30,40)",3,2828,0,0
"2259",31191,1,"[30,40)",4,7095,0,0
"2260",31191,1,"[30,40)",5,9648,0,0
"2261",31191,1,"[40,50)",1,1950,0,0
"2262",31191,1,"[40,50)",2,870,0,0
"2263",31191,1,"[40,50)",3,2208,0,0
"2264",31191,1,"[40,50)",4,5385,0,0
"2265",31191,1,"[40,50)",5,7442,0,0
"2266",31191,1,"[50,60)",1,1280,0,1
"2267",31191,1,"[50,60)",2,615,0,0
"2268",31191,1,"[50,60)",3,1452,0,0
"2269",31191,1,"[50,60)",4,3620,0,0
"2270",31191,1,"[50,60)",5,4903,0,0
"2271",31191,1,"[60,83]",1,5312,0,0
"2272",31191,1,"[60,83]",2,2459,0,0
"2273",31191,1,"[60,83]",3,5728,0,0
"2274",31191,1,"[60,83]",4,14283,0,0
"2275",31191,1,"[60,83]",5,19705,0,0
"2276",31191,2,"[0,30)",1,551,0,0
"2277",31191,2,"[0,30)",2,254,0,0
"2278",31191,2,"[0,30)",3,612,0,0
"2279",31191,2,"[0,30)",4,1630,0,0
"2280",31191,2,"[0,30)",5,2170,0,0
"2281",31191,2,"[30,40)",1,903,0,0
"2282",31191,2,"[30,40)",2,417,0,0
"2283",31191,2,"[30,40)",3,946,0,0
"2284",31191,2,"[30,40)",4,2450,0,0
"2285",31191,2,"[30,40)",5,3429,0,0
"2286",31191,2,"[40,50)",1,668,0,0
"2287",31191,2,"[40,50)",2,322,0,0
"2288",31191,2,"[40,50)",3,809,0,1
"2289",31191,2,"[40,50)",4,1801,0,0
